kappa,rho,center_up_to_down,center_down_to_up,end_up_to_down,end_down_to_up,cost,direct_exp_weight,feedback_adj_rate,forgetting_factor,total_rewards,action_rewards,opinion_rewards,sp0_social_trust,sp1_social_trust,sp2_social_trust,sp0_request_rate,sp1_request_rate,sp2_request_rate,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,sp0_availability,sp1_availability,sp2_availability
7,0.768941645,"[0.03110553653910756, 0.03110553653910756, 0.03110553653910756]","[0.9388601567409932, 0.9388601567409932, 0.9388601567409932]","[0.9834548662602901, 0.9834548662602901, 0.9834548662602901]","[0.48733141547068953, 0.48733141547068953, 0.48733141547068953]","[0.21953033961355686, 0.21953033961355686, 0.21953033961355686]",0.750652256,0.853218905,0.139960154,-56994.73625,-7491.247224,-49503.48902,0.444345362,0.488896515,0.47280826,69.72959173,15.39354745,14.67726003,0.296370895,48.8045763,0.052992197,6.18644892,0.051740156,44.40827073,0.324304591,0.324033569,0.324024896
8,0.791044742,"[0.6387000969797373, 0.6387000969797373, 0.6387000969797373]","[0.11185795884579419, 0.11185795884579419, 0.11185795884579419]","[0.7251852740719914, 0.7251852740719914, 0.7251852740719914]","[0.37640739139169455, 0.37640739139169455, 0.37640739139169455]","[0.6708280875347554, 0.6708280875347554, 0.6708280875347554]",0.074547202,0.822950147,0.274786013,-63358.00153,-12866.02149,-50491.98004,0.398881794,0.485350621,0.414745973,69.72824896,15.39405553,14.67809472,0.296730176,48.80341499,0.053119216,6.186898929,0.05172564,44.40851025,0.056272691,0.056156923,0.055953221
9,0.403076111,"[0.10251058788970112, 0.10251058788970112, 0.10251058788970112]","[0.622584484629333, 0.622584484629333, 0.622584484629333]","[0.5889474249631167, 0.5889474249631167, 0.5889474249631167]","[0.8022040682844818, 0.8022040682844818, 0.8022040682844818]","[0.22904485078528525, 0.22904485078528525, 0.22904485078528525]",0.421477646,0.431122173,0.406842766,61195.7201,13353.41671,47842.30339,0.560147842,0.507339262,0.557592461,69.73221194,15.39286881,14.67531845,0.295684994,48.80628924,0.052963165,6.185606968,0.051453457,44.40840138,0.509152205,0.509385012,0.508841118
7,0.674429155,"[0.8176443913765251, 0.8176443913765251, 0.8176443913765251]","[0.08745615910738706, 0.08745615910738706, 0.08745615910738706]","[0.7665137079358101, 0.7665137079358101, 0.7665137079358101]","[0.7355528932623565, 0.7355528932623565, 0.7355528932623565]","[0.8337461982853711, 0.8337461982853711, 0.8337461982853711]",0.0369275,0.61434517,0.191394311,-52493.35583,-2975.555428,-49517.8004,0.409794053,0.487294829,0.420167928,69.72853203,15.39387407,14.6779931,0.296664852,48.80356015,0.053119216,6.186869897,0.051729269,44.40845582,0.067023517,0.066866776,0.066813391
6,0.728843149,"[0.08139125047251582, 0.08139125047251582, 0.08139125047251582]","[0.4982882484607398, 0.4982882484607398, 0.4982882484607398]","[0.2808404470421374, 0.2808404470421374, 0.2808404470421374]","[0.20088756570592523, 0.20088756570592523, 0.20088756570592523]","[0.8834198773652315, 0.8834198773652315, 0.8834198773652315]",0.683236975,0.077494533,0.125657073,78105.81501,28770.318,49335.49701,0.496235091,0.495760946,0.516822127,69.73096716,15.39312285,14.6763092,0.296000726,48.80557068,0.05294139,6.186060606,0.051449828,44.40837598,0.33156135,0.331256142,0.330116567
9,0.927320151,"[0.2864742162823677, 0.2864742162823677, 0.2864742162823677]","[0.8861667586490511, 0.8861667586490511, 0.8861667586490511]","[0.17514446318149568, 0.17514446318149568, 0.17514446318149568]","[0.0508786316588521, 0.0508786316588521, 0.0508786316588521]","[0.7045146545767784, 0.7045146545767784, 0.7045146545767784]",0.040787464,0.016490469,0.711630654,43150.81152,-7290.354145,50441.16567,0.656369378,0.519287953,0.64889134,69.7336781,15.39249501,14.67422609,0.295296679,48.807182,0.053039376,6.184917438,0.051395391,44.40856832,0.090468336,0.089285683,0.089916349
4,0.300317582,"[0.725431852620095, 0.725431852620095, 0.725431852620095]","[0.07064666861668228, 0.07064666861668228, 0.07064666861668228]","[0.7935027894377709, 0.7935027894377709, 0.7935027894377709]","[0.5403251818567515, 0.5403251818567515, 0.5403251818567515]","[0.23246080312877893, 0.23246080312877893, 0.23246080312877893]",0.901834667,0.972609589,0.235334674,-85786.56114,-37432.56513,-48353.99601,0.377277559,0.472960621,0.467127743,69.7282671,15.39389947,14.67823263,0.296791871,48.80379604,0.052897841,6.187094901,0.05156233,44.40825621,0.045723353,0.046239049,0.045730757
4,0.231701746,"[0.3764122487604618, 0.3764122487604618, 0.3764122487604618]","[0.21001796141266824, 0.21001796141266824, 0.21001796141266824]","[0.2604333576001227, 0.2604333576001227, 0.2604333576001227]","[0.22887930870056153, 0.22887930870056153, 0.22887930870056153]","[0.759454949889332, 0.759454949889332, 0.759454949889332]",0.827724853,0.288807071,0.918294321,16518.00814,-800.0237952,17318.03194,0.30891905,0.461313669,0.490956893,69.72640174,15.39426238,14.67973508,0.29732172,48.80180729,0.053097441,6.187740882,0.051888949,44.40854291,0.122965233,0.122786246,0.122499546
2,0.047896429,"[0.4664316462725401, 0.4664316462725401, 0.4664316462725401]","[0.9863538711704314, 0.9863538711704314, 0.9863538711704314]","[0.14049959897994996, 0.14049959897994996, 0.14049959897994996]","[0.24610448481515051, 0.24610448481515051, 0.24610448481515051]","[0.3482941429875791, 0.3482941429875791, 0.3482941429875791]",0.898042119,0.835308066,0.633848346,-56312.16548,-8824.061687,-47488.10379,0.393864587,0.47697368,0.466099934,69.72823444,15.39409907,14.67806569,0.2967955,48.80381419,0.053090183,6.186826347,0.051634912,44.40823807,0.249339503,0.249212956,0.250385629
3,0.306439948,"[0.7133148943260312, 0.7133148943260312, 0.7133148943260312]","[0.19449610443785786, 0.19449610443785786, 0.19449610443785786]","[0.4971651138179004, 0.4971651138179004, 0.4971651138179004]","[0.8978183897770942, 0.8978183897770942, 0.8978183897770942]","[0.8542788838408887, 0.8542788838408887, 0.8542788838408887]",0.477973047,0.668427867,0.546195133,-35151.64942,9828.809659,-44980.45908,0.378341084,0.477928411,0.4284048,69.72797314,15.39403375,14.67839231,0.29687534,48.80345128,0.052912357,6.18709853,0.051732898,44.4083288,0.173382435,0.173382689,0.17340029
4,0.105824579,"[0.8823484433069825, 0.8823484433069825, 0.8823484433069825]","[0.6659877870976925, 0.6659877870976925, 0.6659877870976925]","[0.08132365528494119, 0.08132365528494119, 0.08132365528494119]","[0.8545144534483552, 0.8545144534483552, 0.8545144534483552]","[0.5528740772418678, 0.5528740772418678, 0.5528740772418678]",0.859508658,0.235922618,0.153302385,64015.99547,15405.48449,48610.51098,0.482215161,0.494169068,0.503633424,69.73053166,15.39327527,14.67659227,0.296131374,48.80519325,0.053122845,6.186024315,0.051565959,44.40836146,0.37059521,0.370302921,0.370227073
4,0.37282038,"[0.08878050399944186, 0.08878050399944186, 0.08878050399944186]","[0.030964750424027444, 0.030964750424027444, 0.030964750424027444]","[0.5528595042228699, 0.5528595042228699, 0.5528595042228699]","[0.7083969645202159, 0.7083969645202159, 0.7083969645202159]","[0.37320625212043523, 0.37320625212043523, 0.37320625212043523]",0.318376493,0.539209148,0.20045333,-61669.34662,-17571.1111,-44098.23553,0.418026605,0.485558415,0.44084606,69.72895663,15.39369261,14.67774995,0.296548721,48.80406097,0.053108329,6.186688441,0.051794593,44.40819815,0.159566322,0.155883687,0.152613391
3,0.444957393,"[0.5849509914964437, 0.5849509914964437, 0.5849509914964437]","[0.1817258975841105, 0.1817258975841105, 0.1817258975841105]","[0.9107834955863654, 0.9107834955863654, 0.9107834955863654]","[0.6724838031828403, 0.6724838031828403, 0.6724838031828403]","[0.23835857337340713, 0.23835857337340713, 0.23835857337340713]",0.053006283,0.463345843,0.077815493,14818.04396,-27884.33928,42702.38323,0.557732785,0.506939341,0.558206144,69.73221557,15.39297768,14.67520595,0.295695881,48.80627472,0.052926874,6.185479949,0.051540555,44.40848122,0.129699401,0.129896752,0.129319869
3,0.661973138,"[0.619167417883873, 0.619167417883873, 0.619167417883873]","[0.7936522233486175, 0.7936522233486175, 0.7936522233486175]","[0.5358185850270093, 0.5358185850270093, 0.5358185850270093]","[0.25215098163113, 0.25215098163113, 0.25215098163113]","[0.01048734961077571, 0.01048734961077571, 0.01048734961077571]",0.367396302,0.843306202,0.863297918,-79910.4231,-37191.17759,-42719.24551,0.294227167,0.463965824,0.356551656,69.72393395,15.39547813,14.68098712,0.297706405,48.80127382,0.053326075,6.18807113,0.052081292,44.40794048,0.155971911,0.155532208,0.155642388
4,0.910474455,"[0.43142096342518926, 0.43142096342518926, 0.43142096342518926]","[0.36778158247470855, 0.36778158247470855, 0.36778158247470855]","[0.644959870800376, 0.644959870800376, 0.644959870800376]","[0.2273815305531025, 0.2273815305531025, 0.2273815305531025]","[0.21517797930166127, 0.21517797930166127, 0.21517797930166127]",0.266440943,0.479310069,0.486665762,-18869.63946,-30786.05463,11916.41517,0.433694326,0.501011758,0.556434868,69.73015424,15.39335148,14.67689349,0.296294683,48.80306296,0.052832517,6.186238432,0.051769189,44.41020142,0.114468445,0.115159935,0.114481582
10,0.554429558,"[0.4005914738588035, 0.4005914738588035, 0.4005914738588035]","[0.9067394987866282, 0.9067394987866282, 0.9067394987866282]","[0.33323084462434055, 0.33323084462434055, 0.33323084462434055]","[0.9003289010189474, 0.9003289010189474, 0.9003289010189474]","[0.8019061524048448, 0.8019061524048448, 0.8019061524048448]",0.131993432,0.209570492,0.856032836,99539.08405,48230.07806,51309.00599,0.704071138,0.52830834,0.6862633,69.73434222,15.39226638,14.6737906,0.295155144,48.80739612,0.053028488,6.184801306,0.051272001,44.40874614,0.547774016,0.547902014,0.547213573
7,0.532757304,"[0.9575326535105705, 0.9575326535105705, 0.9575326535105705]","[0.8278780012205244, 0.8278780012205244, 0.8278780012205244]","[0.8963075783289969, 0.8963075783289969, 0.8963075783289969]","[0.5227397892251611, 0.5227397892251611, 0.5227397892251611]","[0.1642447348497808, 0.1642447348497808, 0.1642447348497808]",0.550138587,0.141890096,0.422674246,29804.46173,-19825.79376,49630.25549,0.503658118,0.49523413,0.53568363,69.73122119,15.39310107,14.67607694,0.295975322,48.80566866,0.052937761,6.186038831,0.051631283,44.40814734,0.238926874,0.238815678,0.2391771
9,0.18462947,"[0.5538665101490915, 0.5538665101490915, 0.5538665101490915]","[0.844437113609165, 0.844437113609165, 0.844437113609165]","[0.9866835278831422, 0.9866835278831422, 0.9866835278831422]","[0.9076836455054581, 0.9076836455054581, 0.9076836455054581]","[0.5866703886911273, 0.5866703886911273, 0.5866703886911273]",0.643438707,0.232403089,0.626586051,70555.75827,19542.86805,51012.89022,0.52531931,0.499885718,0.542464135,69.73164217,15.3929051,14.67585193,0.295884594,48.80594447,0.052963165,6.185712212,0.051573217,44.40832154,0.391621702,0.391634041,0.391584504
8,0.204422528,"[0.5619878016412259, 0.5619878016412259, 0.5619878016412259]","[0.23742101905867458, 0.23742101905867458, 0.23742101905867458]","[0.9703806120343507, 0.9703806120343507, 0.9703806120343507]","[0.9498278918862343, 0.9498278918862343, 0.9498278918862343]","[0.40998385259881615, 0.40998385259881615, 0.40998385259881615]",0.793503708,0.19047944,0.801769205,40274.30359,-10659.45689,50933.76048,0.424073662,0.478411757,0.512368678,69.72970786,15.39340592,14.67728543,0.296436218,48.8046634,0.052945019,6.186768282,0.051656687,44.4079296,0.203327672,0.202082308,0.202050771
8,0.128059076,"[0.9637019837088883, 0.9637019837088883, 0.9637019837088883]","[0.45338059004396203, 0.45338059004396203, 0.45338059004396203]","[0.3713435169123113, 0.3713435169123113, 0.3713435169123113]","[0.3710825834795833, 0.3710825834795833, 0.3710825834795833]","[0.35742549793794753, 0.35742549793794753, 0.35742549793794753]",0.529630567,0.806162095,0.825086484,-73578.07175,-22497.47295,-51080.5988,0.293868086,0.461676115,0.382677228,69.72462348,15.3952749,14.68050082,0.297720922,48.80111414,0.0533043,6.187973145,0.051972419,44.40831428,0.120854146,0.120830702,0.121119434
6,0.06445162,"[0.042683652732521296, 0.042683652732521296, 0.042683652732521296]","[0.16124666681513192, 0.16124666681513192, 0.16124666681513192]","[0.43425015347078444, 0.43425015347078444, 0.43425015347078444]","[0.7426731113530696, 0.7426731113530696, 0.7426731113530696]","[0.558628690186888, 0.558628690186888, 0.558628690186888]",0.73612678,0.756994103,0.329445553,-19896.22152,30334.75253,-50230.97405,0.47257982,0.495817849,0.47452207,69.73009617,15.39344221,14.67686082,0.296203956,48.80481582,0.053039376,6.186354564,0.051565959,44.40841952,0.502720196,0.504784939,0.505246053
7,0.845728252,"[0.3943162088468671, 0.3943162088468671, 0.3943162088468671]","[0.44326390204951166, 0.44326390204951166, 0.44326390204951166]","[0.23030152199789883, 0.23030152199789883, 0.23030152199789883]","[0.8211365301162005, 0.8211365301162005, 0.8211365301162005]","[0.6209677128121257, 0.6209677128121257, 0.6209677128121257]",0.714516338,0.347412661,0.455965143,71828.29482,24746.06727,47082.22754,0.511554411,0.499012835,0.525331887,69.73126837,15.39311922,14.67601161,0.295931773,48.8058102,0.052752676,6.185933587,0.051569588,44.40840138,0.422296062,0.421562911,0.422804936
3,0.55864073,"[0.4447901289351284, 0.4447901289351284, 0.4447901289351284]","[0.06036557666957378, 0.06036557666957378, 0.06036557666957378]","[0.6656199157983065, 0.6656199157983065, 0.6656199157983065]","[0.037663518302142616, 0.037663518302142616, 0.037663518302142616]","[0.9871991446055471, 0.9871991446055471, 0.9871991446055471]",0.834184755,0.562529289,0.600615207,-43699.27437,-1287.992933,-42411.28144,0.319266096,0.460932409,0.44558575,69.7264961,15.39428053,14.67962257,0.297387044,48.80242424,0.053122845,6.187690074,0.051685719,44.40808928,0.007852876,0.007815641,0.007789621
10,0.554429558,"[0.6638213659450412, 0.6638213659450412, 0.6638213659450412]","[0.9067394987866282, 0.9067394987866282, 0.9067394987866282]","[0.33323084462434055, 0.33323084462434055, 0.33323084462434055]","[0.9003289010189474, 0.9003289010189474, 0.9003289010189474]","[0.8019061524048448, 0.8019061524048448, 0.8019061524048448]",0.131993432,0.543047699,0.856032836,-10383.34398,40923.82967,-51307.17365,0.296214867,0.47017058,0.312169904,69.72315006,15.3960225,14.68122664,0.297887861,48.80062784,0.053351479,6.188147342,0.052124841,44.40825984,0.481516131,0.482210851,0.481855598
7,0.532757304,"[0.42083974231034516, 0.42083974231034516, 0.42083974231034516]","[0.8278780012205244, 0.8278780012205244, 0.8278780012205244]","[0.8963075783289969, 0.8963075783289969, 0.8963075783289969]","[0.5227397892251611, 0.5227397892251611, 0.5227397892251611]","[0.1642447348497808, 0.1642447348497808, 0.1642447348497808]",0.550138587,0.395379455,0.422674246,28503.25859,-15346.30228,43849.56088,0.501307664,0.496084866,0.535401242,69.73120305,15.39305389,14.67614226,0.295906369,48.80569044,0.052952277,6.186060606,0.051464344,44.40832517,0.279711268,0.279807186,0.279364471
7,0.892874869,"[0.977984033357352, 0.977984033357352, 0.977984033357352]","[0.430253612305969, 0.430253612305969, 0.430253612305969]","[0.6741906754486263, 0.6741906754486263, 0.6741906754486263]","[0.5957990539260208, 0.5957990539260208, 0.5957990539260208]","[0.47208891835063693, 0.47208891835063693, 0.47208891835063693]",0.779639236,0.699610853,0.905198568,-58980.14663,-9616.378166,-49363.76846,0.29639369,0.457385116,0.412698703,69.72514244,15.39486844,14.68038831,0.297575758,48.80163673,0.053235347,6.188013065,0.051896208,44.4080421,0.182320523,0.182844638,0.181567955
4,0.300317582,"[0.21301135279238226, 0.21301135279238226, 0.21301135279238226]","[0.07064666861668228, 0.07064666861668228, 0.07064666861668228]","[0.7935027894377709, 0.7935027894377709, 0.7935027894377709]","[0.5403251818567515, 0.5403251818567515, 0.5403251818567515]","[0.23246080312877893, 0.23246080312877893, 0.23246080312877893]",0.901834667,0.357949976,0.235334674,-17067.33776,-30459.47349,13392.13573,0.400817261,0.478083223,0.484206478,69.72895663,15.39365632,14.67778625,0.29663219,48.80401016,0.052912357,6.186982399,0.051634912,44.40822718,0.109149737,0.108808928,0.109739829
8,0.738186275,"[0.15854548331350088, 0.15854548331350088, 0.15854548331350088]","[0.13806054180487992, 0.13806054180487992, 0.13806054180487992]","[0.22081975562497974, 0.22081975562497974, 0.22081975562497974]","[0.9137287249043584, 0.9137287249043584, 0.9137287249043584]","[0.3364338257163763, 0.3364338257163763, 0.3364338257163763]",0.185023854,0.058111402,0.571583617,55995.13522,5471.366758,50523.76846,0.604286621,0.511846427,0.600740741,69.73303212,15.392593,14.67477409,0.295514426,48.80690619,0.052868808,6.185196879,0.051467973,44.40844493,0.384993613,0.387988568,0.383482236
5,0.367954718,"[0.9492032371833921, 0.9492032371833921, 0.9492032371833921]","[0.39427627839148044, 0.39427627839148044, 0.39427627839148044]","[0.3160885960794985, 0.3160885960794985, 0.3160885960794985]","[0.036284843347966673, 0.036284843347966673, 0.036284843347966673]","[0.04485523609444499, 0.04485523609444499, 0.04485523609444499]",0.255674399,0.831545918,0.05415785,-98433.1694,-51054.27918,-47378.89022,0.413509662,0.485290938,0.442316106,69.72886228,15.39380149,14.67773544,0.296577754,48.80398839,0.053043005,6.186739249,0.051743785,44.40830702,0.013106115,0.013047795,0.013060679
9,0.907213012,"[0.44862198960036037, 0.44862198960036037, 0.44862198960036037]","[0.7224809481576085, 0.7224809481576085, 0.7224809481576085]","[0.35814986560493706, 0.35814986560493706, 0.35814986560493706]","[0.8345363850332796, 0.8345363850332796, 0.8345363850332796]","[0.02533912882208824, 0.02533912882208824, 0.02533912882208824]",0.539942949,0.608772697,0.23892588,-53048.96732,-2389.294663,-50659.67265,0.450384779,0.492269195,0.45835694,69.72973326,15.39343858,14.67722736,0.29634912,48.80470695,0.052814371,6.186546906,0.05164217,44.40833968,0.464681219,0.465491998,0.465560443
